SmedID,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,tissue,annotations
SMED30025852,0,0.687750813,0.585,0.008,0,Neural40,SMED30025852,Neural,PKD1L-2
SMED30025902,2.21E-247,0.31564091,0.418,0.105,6.90E-243,Neural22,SMED30025902,Neural,Sperm flagellar protein 2
SMED30025925,0,0.271781574,0.199,0.02,0,Neural9,SMED30025925,Neural,NA
SMED30025925,0,1.293310552,0.89,0.014,0,Neural26,SMED30025925,Neural,NA
SMED30026010,0,0.263089005,0.161,0.003,0,Neural10,SMED30026010,Neural,NA
SMED30026072,0,0.39405994,0.383,0.023,0,Neural7,SMED30026072,Neural,NA
SMED30026072,0,0.651948214,0.567,0.026,0,Neural16,SMED30026072,Neural,NA
SMED30026109,0,0.302951138,0.464,0.182,0,Neural6,SMED30026109,Neural,Hydrocephalus-inducing-like protein
SMED30026109,0,0.324763194,0.497,0.183,0,Neural8,SMED30026109,Neural,Hydrocephalus-inducing-like protein
SMED30026109,0,0.36118256,0.51,0.181,0,Neural7,SMED30026109,Neural,Hydrocephalus-inducing-like protein
SMED30026109,0,0.399465426,0.535,0.176,0,Neural3,SMED30026109,Neural,Hydrocephalus-inducing-like protein
SMED30026109,5.97E-154,0.270022463,0.468,0.189,1.87E-149,Neural19,SMED30026109,Neural,Hydrocephalus-inducing-like protein
SMED30026109,1.47E-290,0.318842207,0.507,0.185,4.59E-286,Neural11,SMED30026109,Neural,Hydrocephalus-inducing-like protein
SMED30026109,0,0.614078082,0.697,0.186,0,Neural22,SMED30026109,Neural,Hydrocephalus-inducing-like protein
SMED30026124,0,0.363899152,0.451,0.096,0,Neural22,SMED30026124,Neural,"Dynein heavy chain 3, axonemal"
SMED30026176,0,1.073911874,0.801,0.01,0,Neural13,SMED30026176,Neural,NA
SMED30026176,5.16E-113,0.377659918,0.245,0.029,1.61E-108,Neural41,SMED30026176,Neural,NA
SMED30026237,7.48E-233,0.264560358,0.343,0.078,2.34E-228,Neural22,SMED30026237,Neural,Coiled-coil and C2 domain-containing protein 2A
SMED30026267,1.40E-123,0.257990577,0.169,0.013,4.39E-119,Neural41,SMED30026267,Neural,NA
SMED30026337,5.61E-138,0.326476037,0.667,0.438,1.75E-133,Neural12,SMED30026337,Neural,Ankyrin-2
SMED30026439,0,0.301149952,0.3,0.004,0,Neural26,SMED30026439,Neural,TRPM8 channel-associated factor 3
SMED30026531,0,0.34228464,0.539,0.25,0,Neural5,SMED30026531,Neural,cytochrome c oxidase subunit II
SMED30026580,0,0.323790168,0.308,0.004,0,Neural7,SMED30026580,Neural,Phospholipid scramblase 1
SMED30026586,1.54E-142,0.966570917,0.892,0.298,4.81E-138,Neural42,SMED30026586,Neural,Protocadherin Fat
SMED30026586,6.30E-212,0.278391554,0.494,0.289,1.97E-207,Neural2,SMED30026586,Neural,Protocadherin Fat
SMED30026586,4.19E-57,0.377260047,0.676,0.298,1.31E-52,Neural40,SMED30026586,Neural,Protocadherin Fat
SMED30026586,7.85E-285,0.618059849,0.75,0.294,2.46E-280,Neural26,SMED30026586,Neural,Protocadherin Fat
SMED30026663,0,0.564783801,0.597,0.066,0,Neural4,SMED30026663,Neural,Tropomyosin-2
SMED30026676,0,0.967629689,0.792,0.017,0,Neural15,SMED30026676,Neural,slc39a-10
SMED30026676,0,0.474774888,0.33,0.024,0,Neural9,SMED30026676,Neural,slc39a-10
SMED30026686,8.64E-204,0.352209605,0.509,0.212,2.70E-199,Neural16,SMED30026686,Neural,"Ferredoxin-dependent glutamate synthase 2, putative"
SMED30026686,2.75E-28,0.261369918,0.506,0.217,8.59E-24,Neural42,SMED30026686,Neural,"Ferredoxin-dependent glutamate synthase 2, putative"
SMED30026746,0,1.519792103,0.93,0.013,0,Neural26,SMED30026746,Neural,NA
SMED30026782,1.32E-230,0.271670976,0.323,0.071,4.13E-226,Neural22,SMED30026782,Neural,Cilia- and flagella-associated protein 58
SMED30026887,0,0.405139813,0.442,0.041,0,Neural4,SMED30026887,Neural,Myosin light chain protein
SMED30026964,0,0.503751938,0.505,0.042,0,Neural15,SMED30026964,Neural,Rab effector MyRIP
SMED30026964,0,0.326987431,0.396,0.047,0,Neural26,SMED30026964,Neural,Rab effector MyRIP
SMED30026964,0,0.910167475,0.695,0.034,0,Neural12,SMED30026964,Neural,Rab effector MyRIP
SMED30027038,0,0.404053107,0.404,0.028,0,Neural6,SMED30027038,Neural,PKD1L-1
SMED30027038,0,0.55508153,0.539,0.03,0,Neural11,SMED30027038,Neural,PKD1L-1
SMED30027069,0,0.42065355,0.41,0.031,0,Neural12,SMED30027069,Neural,Tensin-1
SMED30027074,0,0.25484875,0.307,0.041,0,Neural4,SMED30027074,Neural,NA
SMED30027229,0,0.336800902,0.301,0.003,0,Neural21,SMED30027229,Neural,Endoglucanase
SMED30027315,0,0.526072162,0.59,0.137,0,Neural19,SMED30027315,Neural,NA
SMED30027315,0,0.423845157,0.506,0.139,0,Neural18,SMED30027315,Neural,NA
SMED30027349,0,0.263189679,0.214,0.019,0,Neural30,SMED30027349,Neural,Proactivator polypeptide
SMED30027378,0,0.427437766,0.607,0.239,0,Neural5,SMED30027378,Neural,60S ribosomal protein L3
SMED30027460,0,0.813520609,0.803,0.118,0,Neural4,SMED30027460,Neural,Troponin I
SMED30027466,0,0.361093198,0.375,0.02,0,Neural13,SMED30027466,Neural,FMRFamide-activated amiloride-sensitive sodium channel
SMED30027667,0,0.269864036,0.251,0.017,0,Neural30,SMED30027667,Neural,Metalloendopeptidase
SMED30027886,9.33E-300,0.309425186,0.359,0.07,2.92E-295,Neural22,SMED30027886,Neural,NA
SMED30028311,9.64E-85,0.330689971,0.555,0.242,3.01E-80,Neural36,SMED30028311,Neural,Spectrin beta chain
SMED30028311,5.73E-81,0.311878434,0.476,0.242,1.79E-76,Neural24,SMED30028311,Neural,Spectrin beta chain
SMED30028311,0,0.277341567,0.525,0.231,0,Neural4,SMED30028311,Neural,Spectrin beta chain
SMED30028312,0,1.092522142,0.832,0.095,0,Neural40,SMED30028312,Neural,Receptor-type tyrosine-protein phosphatase S
SMED30028343,0,0.516564141,0.459,0.023,0,Neural22,SMED30028343,Neural,Cytosolic carboxypeptidase 3
SMED30028362,0,0.363366678,0.271,0.03,0,Neural30,SMED30028362,Neural,Receptor-type tyrosine-protein phosphatase H
SMED30028403,0,0.50696513,0.7,0.293,0,Neural10,SMED30028403,Neural,Voltage-dependent calcium channel type A subunit alpha-1
SMED30028403,5.52E-96,0.360590201,0.564,0.301,1.73E-91,Neural24,SMED30028403,Neural,Voltage-dependent calcium channel type A subunit alpha-1
SMED30028403,0,-0.271510634,0.093,0.335,0,Neural0,SMED30028403,Neural,Voltage-dependent calcium channel type A subunit alpha-1
SMED30028403,0,0.723379399,0.819,0.293,0,Neural15,SMED30028403,Neural,Voltage-dependent calcium channel type A subunit alpha-1
SMED30028403,3.00E-286,0.382398489,0.657,0.296,9.38E-282,Neural13,SMED30028403,Neural,Voltage-dependent calcium channel type A subunit alpha-1
SMED30028423,0,0.272616835,0.257,0.024,0,Neural18,SMED30028423,Neural,Leishmanolysin-like peptidase
SMED30028562,1.91E-230,0.294317843,0.385,0.089,5.98E-226,Neural26,SMED30028562,Neural,Phosphodiesterase
SMED30028562,3.32E-117,0.263966296,0.322,0.09,1.04E-112,Neural31,SMED30028562,Neural,Phosphodiesterase
SMED30028562,9.02E-142,0.453492648,0.55,0.091,2.82E-137,Neural42,SMED30028562,Neural,Phosphodiesterase
SMED30028575,0,0.511365943,0.545,0.073,0,Neural26,SMED30028575,Neural,Serine/threonine-protein phosphatase
SMED30028575,1.51E-114,0.283632636,0.342,0.077,4.73E-110,Neural39,SMED30028575,Neural,Serine/threonine-protein phosphatase
SMED30028681,8.23E-171,0.266874685,0.329,0.111,2.57E-166,Neural16,SMED30028681,Neural,Zinc finger protein
SMED30028690,0,0.352365215,0.348,0.006,0,Neural10,SMED30028690,Neural,kcnb
SMED30028714,0,0.526958211,0.468,0.007,0,Neural7,SMED30028714,Neural,Amiloride-sensitive sodium channel subunit gamma-2
SMED30028738,3.32E-224,0.28495222,0.453,0.177,1.04E-219,Neural13,SMED30028738,Neural,Band 4.1-like protein 3
SMED30028743,0,0.283772772,0.33,0.047,0,Neural22,SMED30028743,Neural,Regulator of G-protein signaling 22
SMED30028808,1.47E-189,0.25291292,0.56,0.335,4.60E-185,Neural5,SMED30028808,Neural,calreticulin-2
SMED30028961,7.80E-78,0.313211423,0.282,0.097,2.44E-73,Neural30,SMED30028961,Neural,Inosine-5'-monophosphate dehydrogenase 2
SMED30029127,0,0.266255493,0.282,0.028,0,Neural3,SMED30029127,Neural,Glutamate receptor ionotropic kainate 3
SMED30029130,0,0.402547558,0.31,0.01,0,Neural35,SMED30029130,Neural,Venom allergen
SMED30029190,0,0.619397975,0.375,0.003,0,Neural23,SMED30029190,Neural,NA
SMED30029327,4.85E-231,0.286353293,0.458,0.177,1.52E-226,Neural13,SMED30029327,Neural,slc8a-1
SMED30029401,0,0.340902482,0.314,0.003,0,Neural15,SMED30029401,Neural,Acetyl-coenzyme A synthetase
SMED30029432,0,0.534535702,0.565,0.061,0,Neural4,SMED30029432,Neural,NA
SMED30029442,0,0.873884514,0.599,0.009,0,Neural32,SMED30029442,Neural,epidermal growth factor receptor 2
SMED30029602,0,0.472568441,0.427,0.004,0,Neural28,SMED30029602,Neural,Neuropeptide-23
SMED30029617,0,0.43385708,0.397,0.022,0,Neural12,SMED30029617,Neural,NA
SMED30029617,0,0.353199109,0.374,0.024,0,Neural15,SMED30029617,Neural,NA
SMED30029668,7.46E-261,0.334618646,0.415,0.102,2.33E-256,Neural22,SMED30029668,Neural,Adenylate kinase isoenzyme 5
SMED30029668,0,0.32970735,0.405,0.091,0,Neural3,SMED30029668,Neural,Adenylate kinase isoenzyme 5
SMED30029683,1.71E-27,-0.434702719,0.141,0.282,5.33E-23,Neural24,SMED30029683,Neural,NA
SMED30029683,8.31E-31,-0.45545921,0.128,0.282,2.60E-26,Neural26,SMED30029683,Neural,NA
SMED30029683,6.32E-24,-0.424297718,0.14,0.282,1.98E-19,Neural28,SMED30029683,Neural,NA
SMED30029683,1.40E-23,-0.45843485,0.148,0.282,4.38E-19,Neural29,SMED30029683,Neural,NA
SMED30029683,8.54E-45,-0.511755679,0.103,0.283,2.67E-40,Neural22,SMED30029683,Neural,NA
SMED30029683,7.88E-21,-0.451039219,0.132,0.282,2.47E-16,Neural35,SMED30029683,Neural,NA
SMED30029683,4.09E-106,-0.505972228,0.117,0.287,1.28E-101,Neural7,SMED30029683,Neural,NA
SMED30029683,2.01E-82,-0.485634757,0.131,0.286,6.30E-78,Neural8,SMED30029683,Neural,NA
SMED30029683,1.51E-23,-0.337672259,0.238,0.283,4.74E-19,Neural1,SMED30029683,Neural,NA
SMED30029683,1.28E-55,-0.483304431,0.115,0.284,4.00E-51,Neural17,SMED30029683,Neural,NA
SMED30029683,4.66E-33,-0.3891243,0.155,0.283,1.46E-28,Neural14,SMED30029683,Neural,NA
SMED30029683,5.07E-35,-0.409452047,0.154,0.283,1.59E-30,Neural16,SMED30029683,Neural,NA
SMED30029683,2.05E-189,-0.419093322,0.16,0.298,6.41E-185,Neural0,SMED30029683,Neural,NA
SMED30029683,0,1.740090089,0.984,0.244,0,Neural3,SMED30029683,Neural,NA
SMED30029683,7.71E-139,0.866884107,0.841,0.278,2.41E-134,Neural40,SMED30029683,Neural,NA
SMED30029683,5.45E-61,-0.4394372,0.178,0.285,1.71E-56,Neural5,SMED30029683,Neural,NA
SMED30029683,4.61E-24,-0.455576525,0.13,0.282,1.44E-19,Neural31,SMED30029683,Neural,NA
SMED30029683,3.81E-20,-0.435670596,0.146,0.282,1.19E-15,Neural32,SMED30029683,Neural,NA
SMED30029683,1.33E-28,-0.468784579,0.138,0.282,4.16E-24,Neural25,SMED30029683,Neural,NA
SMED30029683,1.26E-13,-0.409687266,0.164,0.281,3.95E-09,Neural37,SMED30029683,Neural,NA
SMED30029683,2.03E-08,-0.420501276,0.191,0.281,0.000635992,Neural39,SMED30029683,Neural,NA
SMED30029683,2.64E-21,-0.42521308,0.151,0.282,8.25E-17,Neural27,SMED30029683,Neural,NA
SMED30029683,0,0.497586859,0.827,0.268,0,Neural15,SMED30029683,Neural,NA
SMED30029683,1.60E-05,-0.508376445,0.108,0.281,0.500440116,Neural43,SMED30029683,Neural,NA
SMED30029683,1.06E-73,-0.511164954,0.115,0.285,3.32E-69,Neural11,SMED30029683,Neural,NA
SMED30029683,1.29E-07,-0.268718518,0.222,0.281,0.004026889,Neural20,SMED30029683,Neural,NA
SMED30029683,1.34E-11,-0.498204634,0.092,0.281,4.19E-07,Neural42,SMED30029683,Neural,NA
SMED30029683,1.40E-48,-0.437207432,0.149,0.284,4.39E-44,Neural12,SMED30029683,Neural,NA
SMED30029683,0,0.917315395,0.884,0.275,0,Neural36,SMED30029683,Neural,NA
SMED30029683,0.003383969,-0.302403311,0.253,0.281,1,Neural34,SMED30029683,Neural,NA
SMED30029683,4.47E-98,-0.487545538,0.127,0.287,1.40E-93,Neural6,SMED30029683,Neural,NA
SMED30029761,0,0.266630441,0.279,0.014,0,Neural12,SMED30029761,Neural,lhx1-5-1
SMED30029763,4.95E-18,0.276682544,0.419,0.326,1.55E-13,Neural27,SMED30029763,Neural,histone H1
SMED30029763,0,0.763314014,0.757,0.306,0,Neural5,SMED30029763,Neural,histone H1
SMED30029825,0,0.623562283,0.593,0.054,0,Neural3,SMED30029825,Neural,Ankyrin-1
SMED30029825,0,0.432135848,0.494,0.074,0,Neural22,SMED30029825,Neural,Ankyrin-1
SMED30029890,2.58E-242,0.630418924,0.576,0.152,8.08E-238,Neural36,SMED30029890,Neural,Phosphoinositide phospholipase C
SMED30029899,0,0.327674014,0.524,0.225,0,Neural5,SMED30029899,Neural,slc25a-30
SMED30030007,0,0.657190497,0.675,0.132,0,Neural13,SMED30030007,Neural,Rootletin
SMED30030007,0,0.5314992,0.583,0.138,0,Neural19,SMED30030007,Neural,Rootletin
SMED30030007,2.07E-153,0.286302591,0.385,0.141,6.46E-149,Neural18,SMED30030007,Neural,Rootletin
SMED30030055,9.21E-287,0.365071302,0.402,0.057,2.88E-282,Neural38,SMED30030055,Neural,Protocadherin-1
SMED30030167,0,0.250008065,0.242,0.002,0,Neural10,SMED30030167,Neural,NA
SMED30030360,0,0.356218612,0.456,0.146,0,Neural12,SMED30030360,Neural,Voltage-dependent calcium channel subunit alpha-2/delta-3
SMED30030419,0,0.261744033,0.257,0.012,0,Neural19,SMED30030419,Neural,NA
SMED30030455,0,0.254808417,0.333,0.082,0,Neural11,SMED30030455,Neural,Tetraspanin
SMED30030455,6.21E-197,0.257144302,0.339,0.085,1.94E-192,Neural22,SMED30030455,Neural,Tetraspanin
SMED30030507,3.88E-111,0.305770681,0.325,0.041,1.21E-106,Neural42,SMED30030507,Neural,Glutamate receptor 2
SMED30030663,0,0.314935195,0.375,0.068,0,Neural19,SMED30030663,Neural,NA
SMED30030892,6.91E-214,0.302119118,0.419,0.117,2.16E-209,Neural22,SMED30030892,Neural,Intraflagellar transport protein 172 homolog
SMED30030983,0,0.261633258,0.167,0.004,0,Neural10,SMED30030983,Neural,"Dynein heavy chain 9, axonemal"
SMED30031011,0,0.259366402,0.315,0.049,0,Neural22,SMED30031011,Neural,Ankyrin-1
SMED30031011,0,0.488806813,0.473,0.032,0,Neural3,SMED30031011,Neural,Ankyrin-1
SMED30031132,0,1.609799013,0.996,0.008,0,Neural42,SMED30031132,Neural,NA
SMED30031224,0,0.267261303,0.302,0.039,0,Neural26,SMED30031224,Neural,NA
SMED30031317,0,1.414045441,0.764,0.002,0,Neural34,SMED30031317,Neural,Secreted peptide prohormone 19
SMED30031370,0,0.867165613,0.722,0.023,0,Neural10,SMED30031370,Neural,Serine/threonine-protein kinase par-1
SMED30031370,0,0.556479703,0.554,0.037,0,Neural26,SMED30031370,Neural,Serine/threonine-protein kinase par-1
SMED30031409,0,0.64524894,0.517,0.001,0,Neural33,SMED30031409,Neural,NA
SMED30031431,0,0.327109596,0.345,0.029,0,Neural10,SMED30031431,Neural,FMRFamide activated amiloride sensitive sodium
SMED30031431,0,0.550667678,0.552,0.032,0,Neural26,SMED30031431,Neural,FMRFamide activated amiloride sensitive sodium
SMED30031442,0,0.25240619,0.259,0.026,0,Neural21,SMED30031442,Neural,Protocadherin-9
SMED30031444,0,0.382213203,0.469,0.117,0,Neural15,SMED30031444,Neural,Neural cell adhesion molecule 1
SMED30031525,2.01E-26,-0.3408414,0.065,0.174,6.30E-22,Neural20,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,0,0.971643376,0.757,0.166,0,Neural33,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,4.13E-52,-0.348465577,0.064,0.175,1.29E-47,Neural9,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,5.90E-106,-0.386085185,0.045,0.178,1.84E-101,Neural3,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,7.70E-19,-0.350220419,0.058,0.173,2.41E-14,Neural32,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,3.03E-35,-0.346452016,0.06,0.174,9.48E-31,Neural17,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,1.69E-89,-0.385968933,0.04,0.177,5.28E-85,Neural7,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,7.20E-40,-0.351201008,0.055,0.174,2.25E-35,Neural15,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,3.14E-21,-0.333873987,0.07,0.173,9.82E-17,Neural23,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,1.18E-16,-0.288514255,0.077,0.173,3.69E-12,Neural26,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,7.53E-14,-0.313569565,0.071,0.173,2.35E-09,Neural35,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,0,1.50289606,0.98,0.126,0,Neural2,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,1.04E-22,-0.32109137,0.059,0.173,3.25E-18,Neural25,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,0.001030167,-0.305168427,0.054,0.172,1,Neural43,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,1.13E-12,-0.331922352,0.076,0.173,3.53E-08,Neural36,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,6.13E-18,-0.338193003,0.057,0.173,1.92E-13,Neural34,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,2.93E-11,-0.383671838,0.038,0.172,9.16E-07,Neural40,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,2.12E-36,-0.350797001,0.057,0.174,6.62E-32,Neural16,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,1.48E-245,0.251658004,0.422,0.163,4.62E-241,Neural8,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,1.16E-16,-0.250653139,0.14,0.174,3.63E-12,Neural1,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,3.09E-20,-0.314883326,0.069,0.173,9.67E-16,Neural24,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,4.71E-38,-0.326609771,0.07,0.175,1.47E-33,Neural12,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,2.97E-296,1.412966413,0.976,0.169,9.28E-292,Neural42,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,2.29E-48,-0.345159941,0.055,0.175,7.16E-44,Neural11,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,3.96E-12,-0.345937389,0.062,0.173,1.24E-07,Neural39,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,1.83E-51,-0.348646179,0.058,0.175,5.71E-47,Neural10,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,2.14E-22,-0.358946843,0.045,0.173,6.68E-18,Neural31,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,0,0.352199221,0.409,0.16,0,Neural5,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,4.12E-147,-0.3296858,0.084,0.184,1.29E-142,Neural0,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,5.61E-28,-0.307355955,0.077,0.174,1.75E-23,Neural14,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,4.09E-29,-0.359372848,0.05,0.174,1.28E-24,Neural22,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,6.31E-26,-0.344407437,0.061,0.173,1.97E-21,Neural21,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,2.06E-73,-0.367316522,0.057,0.177,6.44E-69,Neural6,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,3.51E-16,-0.345470831,0.057,0.173,1.10E-11,Neural37,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,7.49E-15,-0.35121152,0.057,0.173,2.34E-10,Neural38,SMED30031525,Neural,Choline acetyltransferase
SMED30031525,6.06E-47,-0.348084234,0.053,0.175,1.89E-42,Neural13,SMED30031525,Neural,Choline acetyltransferase
SMED30031540,0,0.403844593,0.305,0.013,0,Neural35,SMED30031540,Neural,Neuropeptide-3
SMED30031553,0,0.281703246,0.347,0.068,0,Neural7,SMED30031553,Neural,NA
SMED30031553,2.74E-163,0.279918447,0.318,0.076,8.56E-159,Neural29,SMED30031553,Neural,NA
SMED30031553,0,0.527218978,0.519,0.066,0,Neural10,SMED30031553,Neural,NA
SMED30031553,0,0.766173828,0.565,0.076,0,Neural39,SMED30031553,Neural,NA
SMED30031603,0,0.329156135,0.33,0.004,0,Neural15,SMED30031603,Neural,Transmembrane protease serine 9
SMED30031605,0,0.313556596,0.267,0.022,0,Neural22,SMED30031605,Neural,Cyclic nucleotide-binding domain-containing protein 2-like
SMED30031625,7.77E-54,-0.27116549,0.144,0.235,2.43E-49,Neural2,SMED30031625,Neural,Collagen alpha-2(V) chain
SMED30031625,0,1.345339273,0.918,0.196,0,Neural4,SMED30031625,Neural,Collagen alpha-2(V) chain
SMED30031625,1.27E-59,-0.284083935,0.132,0.235,3.98E-55,Neural3,SMED30031625,Neural,Collagen alpha-2(V) chain
SMED30031625,9.65E-27,-0.270945319,0.145,0.232,3.02E-22,Neural11,SMED30031625,Neural,Collagen alpha-2(V) chain
SMED30031625,5.86E-44,-0.27319691,0.139,0.234,1.83E-39,Neural6,SMED30031625,Neural,Collagen alpha-2(V) chain
SMED30031625,6.06E-81,-0.286200111,0.131,0.237,1.90E-76,Neural1,SMED30031625,Neural,Collagen alpha-2(V) chain
SMED30031625,1.18E-05,-0.286808528,0.124,0.23,0.368760756,Neural42,SMED30031625,Neural,Collagen alpha-2(V) chain
SMED30031625,4.14E-21,-0.289723064,0.123,0.231,1.30E-16,Neural22,SMED30031625,Neural,Collagen alpha-2(V) chain
SMED30031625,2.45E-44,-0.263691866,0.146,0.234,7.66E-40,Neural5,SMED30031625,Neural,Collagen alpha-2(V) chain
SMED30031625,1.48E-31,-0.252517761,0.154,0.233,4.63E-27,Neural7,SMED30031625,Neural,Collagen alpha-2(V) chain
SMED30031625,2.79E-38,-0.271139485,0.14,0.233,8.74E-34,Neural8,SMED30031625,Neural,Collagen alpha-2(V) chain
SMED30031625,4.28E-17,-0.251061943,0.15,0.231,1.34E-12,Neural18,SMED30031625,Neural,Collagen alpha-2(V) chain
SMED30031625,1.96E-34,-0.275310561,0.134,0.233,6.14E-30,Neural10,SMED30031625,Neural,Collagen alpha-2(V) chain
SMED30031625,4.84E-11,-0.271059196,0.135,0.231,1.51E-06,Neural36,SMED30031625,Neural,Collagen alpha-2(V) chain
SMED30031625,2.03E-23,-0.265807061,0.149,0.232,6.34E-19,Neural13,SMED30031625,Neural,Collagen alpha-2(V) chain
SMED30031682,1.26E-216,0.284242396,0.285,0.034,3.95E-212,Neural39,SMED30031682,Neural,Ras guanyl-releasing protein 3
SMED30031715,1.50E-179,-0.485960456,0.302,0.669,4.70E-175,Neural14,SMED30031715,Neural,Spectrin beta chain
SMED30031715,0,0.611731463,0.939,0.654,0,Neural13,SMED30031715,Neural,Spectrin beta chain
SMED30031715,1.17E-29,0.258792812,0.862,0.66,3.67E-25,Neural39,SMED30031715,Neural,Spectrin beta chain
SMED30031715,4.17E-19,0.270686588,0.844,0.66,1.30E-14,Neural40,SMED30031715,Neural,Spectrin beta chain
